target,raw_predictions,correctly_predicted,SIDE_score,BLEU4,ROUGE_L,METEOR,ChrF,TFIDF_COS
<s>Shutdown the exporter by forwarding to the underlying exporter.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.0808355882763862,0.0,0.11764705882352941,0.0,0.04118557353393342,0.0
<s>Returns a string with the object's config and run time state,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.0772453546524047,0.0,0.09523809523809525,0.0,0.04700977450058938,0.0
<s>Fixture for a mock OperationParser.,<s>Test that the <UNK> is working,0,0.4266785383224487,0.0,0.15384615384615383,0.0,0.10767663626723273,0.0
<s>Trim a 511x1x256 tensor to 510x1x256 by removing the row with least impact.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.8137232661247253,0.0,0.09090909090909091,0.0,0.022262628813696794,0.0
<s>Clear all cached data for all servers.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.6172730326652527,0.0,0.13333333333333333,0.0,0.029483984985010772,0.0
<s>Wrapper for running SimpleQA benchmark in parallel.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.726198136806488,0.0,0.13333333333333333,0.0,0.05227688493865441,0.0
<s>Creates the input template for the LLM.,"<unk>

    public static void main(String args[]) {<unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>",0,0.1734986752271652,0.0,0.0,0.0,0.05753797436117229,0.0
<s>Convert Hydra configs and other special types to regular Python types.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.2226618975400924,0.0,0.10526315789473685,0.0,0.032374810527851586,0.0
<s>Save account information to file,<s>Save the current state of the account,0,0.921436071395874,0.03848196746087264,0.42857142857142855,0.19230769230769232,0.3911649784864412,0.17856621555757482
<s>Load the pipelines for the text classification used for routing.,"<s><s>
 < <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>",0,0.1302009224891662,0.0,0.09523809523809525,0.0,0.036062373774551494,0.0
<s>Load environment variables from set_keys.sh,<s>Load the <UNK> configuration,0,0.9671423435211182,0.04753271977233425,0.3076923076923077,0.10204081632653061,0.1888575073878572,0.11521554337793122
<s>List all available MCP servers along with their available tools.,<s>Return a string with the <UNK> of the given object,0,-0.8154318332672119,0.023457495174891017,0.18181818181818182,0.05000000000000001,0.20433362145292233,0.04604360647426782
<s>Create chained .property() commands from properties dict,<s>Test that the correct <UNK> are returned,0,0.250836431980133,0.0,0.125,0.0,0.14508101314580335,0.0
"<s>Replaces the domain (and port, if applicable) of the presigned URL with that of the base URL.",<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.7063146233558655,0.0,0.08,0.0,0.02610487179613295,0.0
<s>Get current memory usage.,<s>Return the current memory usage,0,0.9592989087104796,0.12121093525642128,0.7272727272727272,0.45731707317073167,0.7167807495597913,0.5101490193104813
<s>Summarize the given text content.,<s><s><s><UNK> <UNK> <UNK> <UNK><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>,0,0.0322882942855358,0.0,0.08695652173913045,0.0,0.044688734067490715,0.0
<s>Create an AWS session using AWS Profile or default credentials.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.6701018810272217,0.0,0.1111111111111111,0.0,0.038566400469844046,0.0
<s>Creates a standardized error response for phue2 operations.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.4177785813808441,0.0,0.125,0.0,0.03320670827744338,0.0
<s>Create a FastMCP server with a custom route.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.793364405632019,0.0,0.11764705882352941,0.0,0.03411197886132543,0.0
<s>Convert to a dict for submission to redis,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.4453057050704956,0.0,0.125,0.0,0.04196733644434526,0.0
<s>hdfs capable to check whether a file_path is exists,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.567285418510437,0.0,0.10526315789473685,0.0,0.026626370583434117,0.0
<s>Transform an input into an output sequence synchronously.,"<unk>



 <UNK> <UNK> <UNK> <UNK> <UNK><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>",0,0.310682088136673,0.0,0.0,0.0,0.02962085308056872,0.0
<s>Create sample chunks with base64-encoded images,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.4029781818389892,0.0,0.13333333333333333,0.0,0.0516226303401874,0.0
<s>Generate parameters for each image-filter combination.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.3293660283088684,0.0,0.13333333333333333,0.0,0.0314167751328935,0.0
<s>Returns the token id corresponding to the value of the `language` field,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.0497605092823505,0.0,0.09523809523809525,0.0,0.043307096220607605,0.0
<s>Format search results into context for question generation.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.3600325584411621,0.0,0.125,0.0,0.04308815424039017,0.0
<s>Fixture for common tasks.,"<s>
 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>",0,-0.1608359515666961,0.0,0.14285714285714285,0.0,0.05330970386237249,0.0
<s>Creates an HTML redline doc of differences between text1 and text2.,<s>Create a new <UNK> object,0,0.2679858803749084,0.0,0.2222222222222222,0.04807692307692308,0.16625021274480872,0.0
"<s>When optimizer is None, it is Reference Policy",<s>Initialize the actor module,0,0.916550874710083,0.0,0.14285714285714285,0.0,0.13834623773081922,0.0
<s>Generate audio using specified voice and save to WAV file.,<s>Generate a new audio file,0,0.9481152296066284,0.019971049098160238,0.4705882352941177,0.10526315789473685,0.32938091597816815,0.3278707471841718
<s>Greet a user with optional title and repetition,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.2727061212062835,0.0,0.11764705882352941,0.0,0.04007455305915264,0.0
<s>Collate a batch of data.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.5668328404426575,0.0,0.15384615384615383,0.0,0.0411361732407158,0.0
<s>Categorize modules by their primary focus.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.1621576249599456,0.0,0.13333333333333333,0.0,0.03411197886132543,0.0
<s>Format a category into a readable string.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.2831829190254211,0.0,0.13333333333333333,0.0,0.03654373464089065,0.0
<s>Creates a tool call output item from a tool call and its output.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.1184344887733459,0.0,0.09523809523809523,0.0,0.03650052497957837,0.0
<s>Enters text into an element with the given ID.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.0224505774676799,0.0,0.11764705882352941,0.0,0.04697793795658026,0.0
<s>Executed when Gunicorn is shutting down.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.1932632774114608,0.0,0.13333333333333333,0.0,0.06638875717823087,0.0
<s>Add a prompt to the manager.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.3616977035999298,0.0,0.14285714285714285,0.0,0.043519170289852284,0.0
<s>Setup and cleanup the database for each test case.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.3423168361186981,0.0,0.11111111111111112,0.0,0.038589591749346695,0.0
<s>Extract and print the results from the Triton server response.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.2143371850252151,0.0,0.10526315789473685,0.0,0.03523739729737206,0.0
"<s>given TP,DP,PP rank to get the global rank.",<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.9252781867980956,0.0,0.10526315789473685,0.0,0.05652993278659139,0.0
<s>Handle decoding any unicode escape sequences embedded in a string (needed to render non-ASCII languages like chinese or arabic in the GIF overlay text),<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.3992739617824554,0.0,0.058823529411764705,0.0,0.026757380597331938,0.0
<s>Check if a given list of numbers are prime.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.5379677414894104,0.0,0.11111111111111112,0.0,0.04434039302460355,0.0
<s>Worker task for each thread,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.1582399606704712,0.0,0.15384615384615383,0.0,0.0496019206198114,0.0
<s>Annotate the span with the message content.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.3965477049350738,0.0,0.13333333333333333,0.0,0.04796138599651632,0.0
<s>Load local model with default parameters.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.0795278176665306,0.0,0.13333333333333333,0.0,0.030529459541497498,0.0
<s>Construct the message sequence for JSON-schema enforcement.,"<s>

..<unk><unk><unk><unk><unk>",0,-0.3850836753845215,0.0,0.13333333333333333,0.0,0.04619842586241107,0.0
<s>Format the progress event for display.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.20919731259346,0.0,0.14285714285714285,0.0,0.03351235361939608,0.0
<s>Track memory usage in MB,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.4085108041763305,0.0,0.14285714285714288,0.0,0.058741294643191194,0.0
<s>Transform the model name in each model_chunk in each pp stage into the name in inference engine,<s>Normalize the model name,0,0.928934633731842,0.016729840487730418,0.3333333333333333,0.09554140127388534,0.17992306784587675,0.32185358601871983
<s>Provide feedback based on the output of the code execution,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.4745028018951416,0.0,0.10526315789473685,0.0,0.04093462301832637,0.0
<s>Generate debug-friendly string representation,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.181572675704956,0.0,0.14285714285714288,0.0,0.04623485448767923,0.0
<s>Set up the data directory for the application.,<s>Create a new database,0,0.814568281173706,0.0,0.14285714285714285,0.0,0.13888759148310975,0.0
<s>Plays in-memory audio data (NumPy array).,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.3803945183753967,0.0,0.13333333333333333,0.0,0.04457773156097052,0.0
<s>Creates empty str for non-initialized states.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.2834479510784149,0.0,0.125,0.0,0.03610629797592157,0.0
<s>Display quality metrics in test context,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.4857733845710754,0.0,0.14285714285714285,0.0,0.04196733644434526,0.0
"<s>Returns a RequestContext object containing the DB session, the validated API key ID, and the project ID.",<s>Return the current state of the <UNK>,0,-0.3766536116600036,0.00922224338631682,0.30769230769230765,0.09375,0.15972608654685894,0.2591471919617688
"<s>Creates a new SSE server transport, which will direct the client to POST messages to the relative or absolute URL given.",<unk>,0,-0.1856407076120376,0.0,0.0,0.0,0.009592326139088728,0.0
<s>evaluate the similarity between prediction and gold #TODO,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.863306999206543,0.0,0.11764705882352941,0.0,0.03360839313420423,0.0
<s>Get markdown export for a specific research,<s>Get the report from the database,0,0.7469568252563477,0.03182213000550693,0.26666666666666666,0.07246376811594203,0.23968165507833278,0.07874460345594508
<s>Post initialization hook to set the inference URL from settings.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.4781109392642975,0.0,0.1111111111111111,0.0,0.041125081748781114,0.0
<s>Connect to the Blender addon socket server,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.2932831645011902,0.0,0.13333333333333333,0.0,0.04898690496918359,0.0
<s>Appends dimensions to the end of a tensor until it has target_dims dimensions.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.7706273198127747,0.0,0.08695652173913045,0.0,0.040025278224663466,0.0
<s>Delete a resource from a research project,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.7559205889701843,0.0,0.13333333333333333,0.0,0.03203922668016668,0.0
